"id","category","cluster","predicted_category"
851,"Bank",17,"Opinion"
852,"Bank",17,"Opinion"
853,"Bank",9,"Interview"
854,"Bank",17,"Opinion"
855,"Bank",9,"Interview"
856,"Bank",17,"Opinion"
857,"Bank",17,"Opinion"
858,"Bank",15,"Bank"
859,"Bank",17,"Opinion"
860,"Bank",17,"Opinion"
861,"Bank",17,"Opinion"
862,"Bank",17,"Opinion"
863,"Bank",17,"Opinion"
864,"Bank",17,"Opinion"
865,"Bank",17,"Opinion"
866,"Bank",17,"Opinion"
867,"Bank",17,"Opinion"
868,"Bank",17,"Opinion"
869,"Bank",11,"Economy"
870,"Bank",17,"Opinion"
871,"Bank",17,"Opinion"
872,"Bank",17,"Opinion"
873,"Bank",17,"Opinion"
874,"Bank",17,"Opinion"
875,"Bank",17,"Opinion"
876,"Bank",17,"Opinion"
877,"Bank",17,"Opinion"
878,"Bank",16,"Education"
879,"Bank",17,"Opinion"
880,"Bank",18,"Bank"
881,"Bank",17,"Opinion"
882,"Bank",17,"Opinion"
883,"Bank",17,"Opinion"
884,"Bank",17,"Opinion"
885,"Bank",17,"Opinion"
886,"Bank",9,"Interview"
887,"Bank",17,"Opinion"
888,"Bank",9,"Interview"
889,"Bank",17,"Opinion"
890,"Bank",17,"Opinion"
891,"Bank",18,"Bank"
892,"Bank",15,"Bank"
893,"Bank",17,"Opinion"
894,"Bank",19,"Literature"
895,"Bank",3,"Bank"
896,"Bank",17,"Opinion"
897,"Bank",17,"Opinion"
898,"Bank",17,"Opinion"
899,"Bank",17,"Opinion"
900,"Bank",17,"Opinion"
901,"Bank",17,"Opinion"
902,"Bank",17,"Opinion"
903,"Bank",11,"Economy"
904,"Bank",17,"Opinion"
905,"Bank",17,"Opinion"
906,"Bank",17,"Opinion"
907,"Bank",17,"Opinion"
908,"Bank",17,"Opinion"
909,"Bank",17,"Opinion"
910,"Bank",17,"Opinion"
911,"Bank",17,"Opinion"
912,"Bank",17,"Opinion"
913,"Bank",17,"Opinion"
914,"Bank",18,"Bank"
915,"Bank",17,"Opinion"
916,"Bank",17,"Opinion"
917,"Bank",17,"Opinion"
918,"Bank",17,"Opinion"
919,"Bank",17,"Opinion"
920,"Bank",17,"Opinion"
921,"Bank",17,"Opinion"
922,"Bank",17,"Opinion"
923,"Bank",17,"Opinion"
924,"Bank",17,"Opinion"
925,"Bank",15,"Bank"
926,"Bank",17,"Opinion"
927,"Bank",17,"Opinion"
928,"Bank",17,"Opinion"
929,"Bank",17,"Opinion"
930,"Bank",17,"Opinion"
931,"Bank",17,"Opinion"
932,"Bank",17,"Opinion"
933,"Bank",17,"Opinion"
934,"Bank",17,"Opinion"
935,"Bank",17,"Opinion"
936,"Bank",18,"Bank"
937,"Bank",17,"Opinion"
938,"Bank",19,"Literature"
939,"Bank",17,"Opinion"
940,"Bank",17,"Opinion"
941,"Bank",17,"Opinion"
942,"Bank",17,"Opinion"
943,"Bank",17,"Opinion"
944,"Bank",17,"Opinion"
945,"Bank",17,"Opinion"
946,"Bank",17,"Opinion"
947,"Bank",11,"Economy"
948,"Bank",17,"Opinion"
949,"Bank",17,"Opinion"
950,"Bank",17,"Opinion"
951,"Bank",17,"Opinion"
952,"Bank",17,"Opinion"
953,"Bank",17,"Opinion"
954,"Bank",17,"Opinion"
955,"Bank",17,"Opinion"
956,"Bank",17,"Opinion"
957,"Bank",17,"Opinion"
958,"Bank",15,"Bank"
959,"Bank",17,"Opinion"
960,"Bank",17,"Opinion"
961,"Bank",17,"Opinion"
962,"Bank",17,"Opinion"
963,"Bank",17,"Opinion"
964,"Bank",17,"Opinion"
965,"Bank",17,"Opinion"
966,"Bank",17,"Opinion"
967,"Bank",17,"Opinion"
968,"Bank",17,"Opinion"
969,"Bank",15,"Bank"
970,"Bank",17,"Opinion"
971,"Bank",17,"Opinion"
972,"Bank",17,"Opinion"
973,"Bank",17,"Opinion"
974,"Bank",17,"Opinion"
975,"Bank",17,"Opinion"
976,"Bank",17,"Opinion"
977,"Bank",17,"Opinion"
978,"Bank",17,"Opinion"
979,"Bank",17,"Opinion"
980,"Bank",11,"Economy"
981,"Bank",17,"Opinion"
982,"Bank",17,"Opinion"
983,"Bank",4,"Education"
984,"Bank",7,"Interview"
985,"Bank",17,"Opinion"
986,"Bank",17,"Opinion"
987,"Bank",17,"Opinion"
988,"Bank",17,"Opinion"
989,"Bank",17,"Opinion"
990,"Bank",17,"Opinion"
991,"Bank",11,"Economy"
992,"Bank",17,"Opinion"
993,"Bank",17,"Opinion"
994,"Bank",17,"Opinion"
995,"Bank",17,"Opinion"
996,"Bank",17,"Opinion"
997,"Bank",17,"Opinion"
998,"Bank",17,"Opinion"
999,"Bank",17,"Opinion"
1000,"Bank",17,"Opinion"
1001,"Bank",17,"Opinion"
1002,"Bank",18,"Bank"
1003,"Bank",18,"Bank"
1004,"Bank",17,"Opinion"
1005,"Bank",17,"Opinion"
1006,"Bank",17,"Opinion"
1007,"Bank",16,"Education"
1008,"Bank",17,"Opinion"
1009,"Bank",17,"Opinion"
1010,"Bank",17,"Opinion"
1011,"Bank",17,"Opinion"
1012,"Bank",17,"Opinion"
1013,"Bank",17,"Opinion"
1014,"Bank",18,"Bank"
1015,"Bank",3,"Bank"
1016,"Bank",17,"Opinion"
1017,"Bank",3,"Bank"
1018,"Bank",17,"Opinion"
1019,"Bank",17,"Opinion"
1020,"Bank",17,"Opinion"
1021,"Bank",17,"Opinion"
1022,"Bank",17,"Opinion"
1023,"Bank",15,"Bank"
1024,"Bank",15,"Bank"
1025,"Bank",15,"Bank"
1026,"Bank",11,"Economy"
1027,"Bank",15,"Bank"
1028,"Bank",17,"Opinion"
1029,"Bank",17,"Opinion"
1030,"Bank",17,"Opinion"
1031,"Bank",18,"Bank"
1032,"Bank",17,"Opinion"
1033,"Bank",17,"Opinion"
1034,"Bank",17,"Opinion"
1035,"Bank",17,"Opinion"
1036,"Bank",17,"Opinion"
1037,"Bank",15,"Bank"
1038,"Bank",11,"Economy"
1039,"Bank",18,"Bank"
1040,"Bank",18,"Bank"
1041,"Bank",8,"Society"
1042,"Bank",18,"Bank"
1043,"Bank",11,"Economy"
1044,"Bank",18,"Bank"
1045,"Bank",18,"Bank"
1046,"Bank",18,"Bank"
1047,"Bank",18,"Bank"
1048,"Bank",17,"Opinion"
1049,"Bank",18,"Bank"
1050,"Bank",18,"Bank"
1051,"Bank",18,"Bank"
1052,"Bank",11,"Economy"
1053,"Bank",18,"Bank"
1054,"Bank",18,"Bank"
1055,"Bank",11,"Economy"
1056,"Bank",15,"Bank"
1057,"Bank",18,"Bank"
1058,"Bank",18,"Bank"
1059,"Bank",18,"Bank"
1060,"Bank",18,"Bank"
1061,"Bank",11,"Economy"
1062,"Bank",15,"Bank"
1063,"Bank",15,"Bank"
1064,"Blog",17,"Opinion"
1065,"Blog",17,"Opinion"
1066,"Blog",17,"Opinion"
1067,"Blog",17,"Opinion"
1068,"Blog",17,"Opinion"
1069,"Blog",17,"Opinion"
1070,"Blog",17,"Opinion"
1071,"Blog",8,"Society"
1072,"Blog",17,"Opinion"
1073,"Blog",17,"Opinion"
1074,"Blog",17,"Opinion"
1075,"Blog",17,"Opinion"
1076,"Blog",17,"Opinion"
1077,"Blog",17,"Opinion"
1078,"Blog",17,"Opinion"
1079,"Blog",17,"Opinion"
1080,"Blog",17,"Opinion"
1081,"Blog",17,"Opinion"
1082,"Blog",17,"Opinion"
1083,"Blog",17,"Opinion"
1084,"Blog",17,"Opinion"
1085,"Blog",17,"Opinion"
1086,"Blog",17,"Opinion"
1087,"Blog",17,"Opinion"
1088,"Blog",17,"Opinion"
1089,"Blog",17,"Opinion"
1090,"Blog",17,"Opinion"
1091,"Blog",17,"Opinion"
1092,"Blog",17,"Opinion"
1093,"Blog",17,"Opinion"
1094,"Blog",17,"Opinion"
1095,"Blog",8,"Society"
1096,"Blog",17,"Opinion"
1097,"Blog",17,"Opinion"
1098,"Blog",17,"Opinion"
1099,"Blog",17,"Opinion"
1100,"Blog",17,"Opinion"
1101,"Blog",17,"Opinion"
1102,"Blog",17,"Opinion"
1103,"Blog",17,"Opinion"
1104,"Blog",17,"Opinion"
1105,"Blog",17,"Opinion"
1106,"Blog",17,"Opinion"
1107,"Blog",11,"Economy"
1108,"Blog",17,"Opinion"
1109,"Blog",17,"Opinion"
1110,"Blog",17,"Opinion"
1111,"Blog",17,"Opinion"
1112,"Blog",11,"Economy"
1113,"Blog",17,"Opinion"
1114,"Blog",5,"Entertainment"
1115,"Blog",17,"Opinion"
1116,"Blog",17,"Opinion"
1117,"Blog",17,"Opinion"
1118,"Blog",17,"Opinion"
1119,"Blog",17,"Opinion"
1120,"Blog",17,"Opinion"
1121,"Blog",17,"Opinion"
1122,"Blog",17,"Opinion"
1123,"Blog",11,"Economy"
1124,"Blog",11,"Economy"
1125,"Blog",15,"Bank"
1126,"Blog",17,"Opinion"
1127,"Blog",17,"Opinion"
1128,"Blog",11,"Economy"
1129,"Blog",11,"Economy"
1130,"Blog",17,"Opinion"
1131,"Blog",17,"Opinion"
1132,"Blog",17,"Opinion"
1133,"Blog",17,"Opinion"
1134,"Blog",17,"Opinion"
1135,"Blog",5,"Entertainment"
1136,"Blog",17,"Opinion"
1137,"Blog",8,"Society"
1138,"Blog",17,"Opinion"
1139,"Blog",5,"Entertainment"
1140,"Blog",17,"Opinion"
1141,"Blog",17,"Opinion"
1142,"Blog",17,"Opinion"
1143,"Blog",17,"Opinion"
1144,"Blog",17,"Opinion"
1145,"Blog",8,"Society"
1146,"Blog",17,"Opinion"
1147,"Blog",11,"Economy"
1148,"Blog",17,"Opinion"
1149,"Blog",17,"Opinion"
1150,"Blog",17,"Opinion"
1151,"Blog",17,"Opinion"
1152,"Blog",17,"Opinion"
1153,"Blog",17,"Opinion"
1154,"Blog",8,"Society"
1155,"Blog",17,"Opinion"
1156,"Blog",17,"Opinion"
1157,"Blog",17,"Opinion"
1158,"Blog",13,"Sports"
1159,"Blog",17,"Opinion"
1160,"Blog",17,"Opinion"
1161,"Blog",17,"Opinion"
1162,"Blog",17,"Opinion"
1163,"Blog",17,"Opinion"
1164,"Blog",17,"Opinion"
1165,"Blog",17,"Opinion"
1166,"Blog",17,"Opinion"
1167,"Blog",17,"Opinion"
1168,"Blog",17,"Opinion"
1169,"Blog",17,"Opinion"
1170,"Blog",17,"Opinion"
1171,"Blog",17,"Opinion"
1172,"Blog",18,"Bank"
1173,"Blog",17,"Opinion"
1174,"Blog",17,"Opinion"
1175,"Blog",17,"Opinion"
1176,"Blog",5,"Entertainment"
1177,"Blog",17,"Opinion"
1178,"Blog",17,"Opinion"
1179,"Blog",17,"Opinion"
1180,"Blog",17,"Opinion"
1181,"Blog",17,"Opinion"
1182,"Blog",11,"Economy"
1183,"Blog",17,"Opinion"
1184,"Blog",17,"Opinion"
1185,"Blog",17,"Opinion"
1186,"Blog",17,"Opinion"
1187,"Blog",17,"Opinion"
1188,"Blog",17,"Opinion"
1189,"Blog",17,"Opinion"
1190,"Blog",11,"Economy"
1191,"Blog",17,"Opinion"
1192,"Blog",17,"Opinion"
1193,"Blog",17,"Opinion"
1194,"Blog",17,"Opinion"
1195,"Blog",17,"Opinion"
1196,"Blog",11,"Economy"
1197,"Blog",17,"Opinion"
1198,"Blog",17,"Opinion"
1199,"Blog",13,"Sports"
1200,"Blog",11,"Economy"
1201,"Blog",17,"Opinion"
1202,"Blog",17,"Opinion"
1203,"Blog",17,"Opinion"
1204,"Blog",2,"Politics"
1205,"Blog",17,"Opinion"
1206,"Blog",17,"Opinion"
1207,"Blog",11,"Economy"
1208,"Blog",17,"Opinion"
1209,"Blog",11,"Economy"
1210,"Blog",11,"Economy"
1211,"Blog",17,"Opinion"
1212,"Blog",17,"Opinion"
1213,"Blog",13,"Sports"
1214,"Blog",17,"Opinion"
1215,"Blog",13,"Sports"
1216,"Blog",13,"Sports"
1217,"Blog",13,"Sports"
1218,"Blog",17,"Opinion"
1219,"Blog",13,"Sports"
1220,"Blog",17,"Opinion"
1221,"Blog",13,"Sports"
1222,"Blog",13,"Sports"
1223,"Blog",13,"Sports"
1224,"Blog",13,"Sports"
1225,"Blog",13,"Sports"
1226,"Blog",13,"Sports"
1227,"Blog",17,"Opinion"
1228,"Blog",13,"Sports"
1229,"Blog",13,"Sports"
1230,"Blog",13,"Sports"
1231,"Blog",17,"Opinion"
1232,"Blog",13,"Sports"
1233,"Blog",17,"Opinion"
1234,"Blog",13,"Sports"
1235,"Blog",17,"Opinion"
1236,"Blog",13,"Sports"
1237,"Blog",13,"Sports"
1238,"Blog",17,"Opinion"
1239,"Blog",13,"Sports"
1240,"Blog",11,"Economy"
1241,"Blog",17,"Opinion"
1242,"Blog",17,"Opinion"
1243,"Blog",11,"Economy"
1244,"Blog",17,"Opinion"
1245,"Blog",17,"Opinion"
1246,"Blog",17,"Opinion"
1247,"Blog",17,"Opinion"
1248,"Blog",2,"Politics"
1249,"Blog",17,"Opinion"
1250,"Blog",2,"Politics"
1251,"Blog",17,"Opinion"
1252,"Blog",17,"Opinion"
1253,"Blog",17,"Opinion"
1254,"Blog",17,"Opinion"
1255,"Blog",17,"Opinion"
1256,"Blog",11,"Economy"
1257,"Blog",17,"Opinion"
1258,"Blog",17,"Opinion"
1259,"Blog",17,"Opinion"
1260,"Blog",17,"Opinion"
1261,"Blog",17,"Opinion"
1262,"Blog",11,"Economy"
1263,"Blog",17,"Opinion"
1264,"Blog",17,"Opinion"
1265,"Blog",17,"Opinion"
1266,"Blog",11,"Economy"
1267,"Blog",17,"Opinion"
1268,"Blog",17,"Opinion"
1269,"Blog",17,"Opinion"
1270,"Blog",17,"Opinion"
1271,"Blog",17,"Opinion"
1272,"Blog",17,"Opinion"
1273,"Blog",17,"Opinion"
1274,"Blog",13,"Sports"
1275,"Blog",17,"Opinion"
1276,"Blog",17,"Opinion"
1277,"Blog",17,"Opinion"
1278,"Blog",17,"Opinion"
1279,"Blog",17,"Opinion"
1280,"Blog",17,"Opinion"
1281,"Blog",17,"Opinion"
1282,"Blog",17,"Opinion"
1283,"Blog",17,"Opinion"
1284,"Blog",17,"Opinion"
1285,"Blog",17,"Opinion"
1286,"Blog",17,"Opinion"
1287,"Blog",17,"Opinion"
1288,"Blog",11,"Economy"
1289,"Blog",17,"Opinion"
1290,"Blog",17,"Opinion"
1291,"Blog",17,"Opinion"
1292,"Blog",17,"Opinion"
1293,"Blog",17,"Opinion"
1294,"Blog",17,"Opinion"
1295,"Blog",17,"Opinion"
1296,"Blog",17,"Opinion"
1297,"Blog",17,"Opinion"
1298,"Blog",17,"Opinion"
1299,"Blog",17,"Opinion"
1300,"Blog",17,"Opinion"
1301,"Blog",17,"Opinion"
1302,"Blog",17,"Opinion"
1303,"Blog",17,"Opinion"
1304,"Blog",8,"Society"
1305,"Blog",17,"Opinion"
1306,"Blog",17,"Opinion"
1307,"Blog",17,"Opinion"
1308,"Blog",17,"Opinion"
1309,"Blog",17,"Opinion"
1310,"Blog",17,"Opinion"
1311,"Blog",17,"Opinion"
1312,"Blog",17,"Opinion"
1313,"Blog",17,"Opinion"
1314,"Blog",17,"Opinion"
1315,"Blog",11,"Economy"
1316,"Blog",17,"Opinion"
1317,"Blog",17,"Opinion"
1318,"Blog",17,"Opinion"
1319,"Blog",11,"Economy"
1320,"Blog",17,"Opinion"
1321,"Blog",17,"Opinion"
1322,"Blog",17,"Opinion"
1323,"Business",17,"Opinion"
1324,"Business",18,"Bank"
1325,"Business",11,"Economy"
1326,"Business",17,"Opinion"
1327,"Business",11,"Economy"
1328,"Business",11,"Economy"
1329,"Business",11,"Economy"
1330,"Business",11,"Economy"
1331,"Business",11,"Economy"
1332,"Business",11,"Economy"
1333,"Business",11,"Economy"
1334,"Business",17,"Opinion"
1335,"Business",11,"Economy"
1336,"Business",18,"Bank"
1337,"Business",11,"Economy"
1338,"Business",18,"Bank"
1339,"Business",11,"Economy"
1340,"Business",17,"Opinion"
1341,"Business",11,"Economy"
1342,"Business",17,"Opinion"
1343,"Business",17,"Opinion"
1344,"Business",11,"Economy"
1345,"Business",11,"Economy"
1346,"Business",11,"Economy"
1347,"Business",11,"Economy"
1348,"Business",11,"Economy"
1349,"Business",11,"Economy"
1350,"Business",11,"Economy"
1351,"Business",17,"Opinion"
1352,"Business",11,"Economy"
1353,"Business",11,"Economy"
1354,"Business",17,"Opinion"
1355,"Business",11,"Economy"
1356,"Business",11,"Economy"
1357,"Business",18,"Bank"
1358,"Business",18,"Bank"
1359,"Business",11,"Economy"
1360,"Business",11,"Economy"
1361,"Business",11,"Economy"
1362,"Business",11,"Economy"
1363,"Business",11,"Economy"
1364,"Business",11,"Economy"
1365,"Business",11,"Economy"
1366,"Business",11,"Economy"
1367,"Business",11,"Economy"
1368,"Business",11,"Economy"
1369,"Business",11,"Economy"
1370,"Business",11,"Economy"
1371,"Business",15,"Bank"
1372,"Business",17,"Opinion"
1373,"Business",17,"Opinion"
1374,"Business",17,"Opinion"
1375,"Business",17,"Opinion"
1376,"Business",9,"Interview"
1377,"Business",17,"Opinion"
1378,"Business",17,"Opinion"
1379,"Business",11,"Economy"
1380,"Business",17,"Opinion"
1381,"Business",17,"Opinion"
1382,"Business",17,"Opinion"
1383,"Business",17,"Opinion"
1384,"Business",17,"Opinion"
1385,"Business",17,"Opinion"
1386,"Business",17,"Opinion"
1387,"Business",17,"Opinion"
1388,"Business",17,"Opinion"
1389,"Business",15,"Bank"
1390,"Business",11,"Economy"
1391,"Business",17,"Opinion"
1392,"Business",15,"Bank"
1393,"Business",17,"Opinion"
1394,"Business",12,"Business"
1395,"Business",17,"Opinion"
1396,"Business",15,"Bank"
1397,"Business",17,"Opinion"
1398,"Business",15,"Bank"
1399,"Business",17,"Opinion"
1400,"Business",15,"Bank"
1401,"Business",11,"Economy"
1402,"Business",17,"Opinion"
1403,"Business",15,"Bank"
1404,"Business",17,"Opinion"
1405,"Business",11,"Economy"
1406,"Business",17,"Opinion"
1407,"Business",11,"Economy"
1408,"Business",17,"Opinion"
1409,"Business",11,"Economy"
1410,"Business",17,"Opinion"
1411,"Business",12,"Business"
1412,"Business",11,"Economy"
1413,"Business",17,"Opinion"
1414,"Business",15,"Bank"
1415,"Business",17,"Opinion"
1416,"Business",12,"Business"
1417,"Business",17,"Opinion"
1418,"Business",12,"Business"
1419,"Business",17,"Opinion"
1420,"Business",15,"Bank"
1421,"Business",17,"Opinion"
1422,"Business",15,"Bank"
1423,"Business",17,"Opinion"
1424,"Business",17,"Opinion"
1425,"Business",12,"Business"
1426,"Business",17,"Opinion"
1427,"Business",12,"Business"
1428,"Business",17,"Opinion"
1429,"Business",15,"Bank"
1430,"Business",17,"Opinion"
1431,"Business",15,"Bank"
1432,"Business",17,"Opinion"
1433,"Business",12,"Business"
1434,"Business",18,"Bank"
1435,"Business",11,"Economy"
1436,"Business",19,"Literature"
1437,"Business",12,"Business"
1438,"Business",17,"Opinion"
1439,"Business",12,"Business"
1440,"Business",17,"Opinion"
1441,"Business",12,"Business"
1442,"Business",17,"Opinion"
1443,"Business",12,"Business"
1444,"Business",17,"Opinion"
1445,"Business",12,"Business"
1446,"Business",17,"Opinion"
1447,"Business",17,"Opinion"
1448,"Business",15,"Bank"
1449,"Business",17,"Opinion"
1450,"Business",15,"Bank"
1451,"Business",17,"Opinion"
1452,"Business",15,"Bank"
1453,"Business",17,"Opinion"
1454,"Business",12,"Business"
1455,"Business",17,"Opinion"
1456,"Business",12,"Business"
1457,"Business",17,"Opinion"
1458,"Business",17,"Opinion"
1459,"Business",12,"Business"
1460,"Business",17,"Opinion"
1461,"Business",12,"Business"
1462,"Business",17,"Opinion"
1463,"Business",15,"Bank"
1464,"Business",17,"Opinion"
1465,"Business",12,"Business"
1466,"Business",17,"Opinion"
1467,"Business",15,"Bank"
1468,"Business",17,"Opinion"
1469,"Business",17,"Opinion"
1470,"Business",12,"Business"
1471,"Business",17,"Opinion"
1472,"Business",15,"Bank"
1473,"Business",17,"Opinion"
1474,"Business",15,"Bank"
1475,"Business",17,"Opinion"
1476,"Business",15,"Bank"
1477,"Business",17,"Opinion"
1478,"Business",12,"Business"
1479,"Business",17,"Opinion"
1480,"Business",17,"Opinion"
1481,"Business",15,"Bank"
1482,"Business",17,"Opinion"
1483,"Business",15,"Bank"
1484,"Business",17,"Opinion"
1485,"Business",12,"Business"
1486,"Business",17,"Opinion"
1487,"Business",15,"Bank"
1488,"Business",17,"Opinion"
1489,"Business",12,"Business"
1490,"Business",11,"Economy"
1491,"Business",17,"Opinion"
1492,"Business",12,"Business"
1493,"Business",17,"Opinion"
1494,"Business",17,"Opinion"
1495,"Business",17,"Opinion"
1496,"Business",12,"Business"
1497,"Business",17,"Opinion"
1498,"Business",15,"Bank"
1499,"Business",17,"Opinion"
1500,"Business",17,"Opinion"
1501,"Business",17,"Opinion"
1502,"Business",17,"Opinion"
1503,"Business",17,"Opinion"
1504,"Business",17,"Opinion"
1505,"Business",3,"Bank"
1506,"Business",17,"Opinion"
1507,"Business",9,"Interview"
1508,"Business",17,"Opinion"
1509,"Business",17,"Opinion"
1510,"Business",17,"Opinion"
1511,"Business",17,"Opinion"
1512,"Business",11,"Economy"
1513,"Business",17,"Opinion"
1514,"Business",6,"Education"
1515,"Business",17,"Opinion"
1516,"Business",17,"Opinion"
1517,"Business",17,"Opinion"
1518,"Business",17,"Opinion"
1519,"Business",9,"Interview"
1520,"Business",17,"Opinion"
1521,"Business",17,"Opinion"
1522,"Business",9,"Interview"
1523,"Business",11,"Economy"
1524,"Business",17,"Opinion"
1525,"Business",17,"Opinion"
1526,"Business",17,"Opinion"
1527,"Business",17,"Opinion"
1528,"Business",17,"Opinion"
1529,"Business",17,"Opinion"
1530,"Business",17,"Opinion"
1531,"Business",3,"Bank"
1532,"Business",17,"Opinion"
1533,"Business",9,"Interview"
1534,"Business",17,"Opinion"
1535,"Business",17,"Opinion"
1536,"Business",17,"Opinion"
1537,"Business",17,"Opinion"
1538,"Business",17,"Opinion"
1539,"Business",17,"Opinion"
1540,"Business",17,"Opinion"
1541,"Business",17,"Opinion"
1542,"Business",6,"Education"
1543,"Business",17,"Opinion"
1544,"Business",17,"Opinion"
1545,"Business",11,"Economy"
1546,"Business",17,"Opinion"
1547,"Business",17,"Opinion"
1548,"Business",17,"Opinion"
1549,"Business",3,"Bank"
1550,"Business",17,"Opinion"
1551,"Business",17,"Opinion"
1552,"Business",17,"Opinion"
1553,"Business",17,"Opinion"
1554,"Business",6,"Education"
1555,"Business",17,"Opinion"
1556,"Business",11,"Economy"
1557,"Business",11,"Economy"
1558,"Business",11,"Economy"
1559,"Business",17,"Opinion"
1560,"Business",11,"Economy"
1561,"Business",17,"Opinion"
1562,"Business",17,"Opinion"
1563,"Business",17,"Opinion"
1564,"Business",11,"Economy"
1565,"Business",18,"Bank"
1566,"Business",11,"Economy"
1567,"Business",11,"Economy"
1568,"Business",11,"Economy"
1569,"Business",11,"Economy"
1570,"Business",11,"Economy"
1571,"Business",17,"Opinion"
1572,"Business",17,"Opinion"
1573,"Business",17,"Opinion"
1574,"Business",17,"Opinion"
1575,"Business",11,"Economy"
1576,"Business",11,"Economy"
1577,"Business",11,"Economy"
1578,"Business",11,"Economy"
1579,"Business",11,"Economy"
1580,"Business",18,"Bank"
1581,"Business",11,"Economy"
1582,"Business",11,"Economy"
1583,"Business",17,"Opinion"
1584,"Business",18,"Bank"
1585,"Business",11,"Economy"
1586,"Business",11,"Economy"
1587,"Business",11,"Economy"
1588,"Business",11,"Economy"
1589,"Business",11,"Economy"
1590,"Business",17,"Opinion"
1591,"Business",17,"Opinion"
1592,"Business",17,"Opinion"
1593,"Business",17,"Opinion"
1594,"Business",17,"Opinion"
1595,"Business",11,"Economy"
1596,"Business",11,"Economy"
1597,"Business",11,"Economy"
1598,"Business",11,"Economy"
1599,"Business",17,"Opinion"
1600,"Business",11,"Economy"
1601,"Business",11,"Economy"
1602,"Business",11,"Economy"
1603,"Business",11,"Economy"
1604,"Business",11,"Economy"
1605,"Business",11,"Economy"
1606,"Business",17,"Opinion"
1607,"Business",17,"Opinion"
1608,"Business",17,"Opinion"
1609,"Business",11,"Economy"
1610,"Business",11,"Economy"
1611,"Business",11,"Economy"
1612,"Business",11,"Economy"
1613,"Business",17,"Opinion"
1614,"Business",11,"Economy"
1615,"Business",11,"Economy"
1616,"Business",11,"Economy"
1617,"Business",17,"Opinion"
1618,"Business",10,"Tourism"
1619,"Business",17,"Opinion"
1620,"Business",11,"Economy"
1621,"Business",11,"Economy"
1622,"Business",18,"Bank"
1623,"Business",11,"Economy"
1624,"Business",17,"Opinion"
1625,"Business",17,"Opinion"
1626,"Business",17,"Opinion"
1627,"Business",17,"Opinion"
1628,"Business",11,"Economy"
1629,"Business",11,"Economy"
1630,"Economy",4,"Education"
1631,"Economy",11,"Economy"
1632,"Economy",11,"Economy"
1633,"Economy",11,"Economy"
1634,"Economy",1,"Tourism"
1635,"Economy",17,"Opinion"
1636,"Economy",11,"Economy"
1637,"Economy",11,"Economy"
1638,"Economy",11,"Economy"
1639,"Economy",15,"Bank"
1640,"Economy",11,"Economy"
1641,"Economy",11,"Economy"
1642,"Economy",11,"Economy"
1643,"Economy",11,"Economy"
1644,"Economy",11,"Economy"
1645,"Economy",11,"Economy"
1646,"Economy",11,"Economy"
1647,"Economy",18,"Bank"
1648,"Economy",11,"Economy"
1649,"Economy",11,"Economy"
1650,"Economy",11,"Economy"
1651,"Economy",11,"Economy"
1652,"Economy",11,"Economy"
1653,"Economy",11,"Economy"
1654,"Economy",11,"Economy"
1655,"Economy",11,"Economy"
1656,"Economy",11,"Economy"
1657,"Economy",11,"Economy"
1658,"Economy",11,"Economy"
1659,"Economy",11,"Economy"
1660,"Economy",11,"Economy"
1661,"Economy",11,"Economy"
1662,"Economy",11,"Economy"
1663,"Economy",11,"Economy"
1664,"Economy",11,"Economy"
1665,"Economy",11,"Economy"
1666,"Economy",11,"Economy"
1667,"Economy",11,"Economy"
1668,"Economy",11,"Economy"
1669,"Economy",11,"Economy"
1670,"Economy",11,"Economy"
1671,"Economy",11,"Economy"
1672,"Economy",11,"Economy"
1673,"Economy",11,"Economy"
1674,"Economy",11,"Economy"
1675,"Economy",11,"Economy"
1676,"Economy",17,"Opinion"
1677,"Economy",11,"Economy"
1678,"Economy",11,"Economy"
1679,"Economy",11,"Economy"
1680,"Economy",11,"Economy"
1681,"Economy",11,"Economy"
1682,"Economy",11,"Economy"
1683,"Economy",11,"Economy"
1684,"Economy",15,"Bank"
1685,"Economy",11,"Economy"
1686,"Economy",11,"Economy"
1687,"Economy",11,"Economy"
1688,"Economy",11,"Economy"
1689,"Economy",11,"Economy"
1690,"Economy",17,"Opinion"
1691,"Economy",11,"Economy"
